# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# rivers and brooks as drawn lines, half_w_m = half the channel's
# width at the point. A road crosses the RIVER only at a bridge, a
# dam or a point with mark=ford; a BROOK is fordable anywhere (human,
# 25 September 2026: «Через ручьи есть броды этого достаточно» — the
# rule is a STUB until a brook grows a steep or deep stretch), and
# a stone arch carries the road where the map already has one.
line,kind,seq,x_m,y_m,half_w_m,mark
east_brook,brook,152,10731.3,2284.4,0.62,
east_brook,brook,153,10734.3,2287.9,0.62,
east_brook,brook,154,10737.3,2291.4,0.62,
east_brook,brook,155,10740.3,2294.9,0.62,
east_brook,brook,156,10743.2,2298.4,0.62,
east_brook,brook,157,10746.2,2301.9,0.62,
east_brook,brook,158,10749.1,2305.4,0.62,
east_brook,brook,159,10752.0,2308.9,0.62,
east_brook,brook,160,10754.8,2312.5,0.62,
east_brook,brook,161,10757.6,2316.1,0.63,
east_brook,brook,162,10760.3,2319.7,0.63,
east_brook,brook,163,10763.0,2323.4,0.63,
east_brook,brook,164,10765.7,2327.1,0.63,
east_brook,brook,165,10768.2,2330.8,0.63,
east_brook,brook,166,10770.7,2334.6,0.63,
east_brook,brook,167,10773.1,2338.4,0.63,
east_brook,brook,168,10775.4,2342.3,0.63,
east_brook,brook,169,10777.6,2346.3,0.63,
east_brook,brook,170,10779.7,2350.3,0.63,
east_brook,brook,171,10781.6,2354.5,0.63,
east_brook,brook,172,10783.4,2358.7,0.63,
east_brook,brook,173,10785.1,2363.0,0.63,
east_brook,brook,174,10786.7,2367.3,0.63,
east_brook,brook,175,10788.3,2371.7,0.63,
east_brook,brook,176,10789.8,2376.1,0.63,
east_brook,brook,177,10791.2,2380.6,0.63,
east_brook,brook,178,10792.6,2385.1,0.63,
east_brook,brook,179,10794.0,2389.5,0.63,
east_brook,brook,180,10795.4,2394.0,0.64,
east_brook,brook,181,10796.8,2398.5,0.64,
east_brook,brook,182,10798.2,2402.9,0.64,
east_brook,brook,183,10799.7,2407.3,0.64,
east_brook,brook,184,10801.2,2411.7,0.64,
east_brook,brook,185,10802.8,2416.0,0.64,
east_brook,brook,186,10804.5,2420.3,0.64,
east_brook,brook,187,10806.2,2424.5,0.64,
east_brook,brook,188,10808.1,2428.6,0.64,
east_brook,brook,189,10810.1,2432.6,0.64,
east_brook,brook,190,10812.2,2436.5,0.64,
east_brook,brook,191,10814.5,2440.3,0.64,
east_brook,brook,192,10817.0,2444.0,0.64,
east_brook,brook,193,10819.6,2447.6,0.64,
east_brook,brook,194,10822.4,2451.0,0.64,
east_brook,brook,195,10825.4,2454.3,0.64,
east_brook,brook,196,10828.4,2457.6,0.64,
east_brook,brook,197,10831.6,2460.7,0.64,
east_brook,brook,198,10834.9,2463.8,0.64,
east_brook,brook,199,10838.3,2466.8,0.65,
east_brook,brook,200,10841.8,2469.7,0.65,
east_brook,brook,201,10845.3,2472.6,0.65,
east_brook,brook,202,10848.9,2475.4,0.65,
east_brook,brook,203,10852.6,2478.3,0.65,
east_brook,brook,204,10856.2,2481.0,0.65,
east_brook,brook,205,10859.9,2483.8,0.65,
east_brook,brook,206,10863.6,2486.6,0.65,
east_brook,brook,207,10867.3,2489.4,0.65,
east_brook,brook,208,10870.9,2492.1,0.65,
east_brook,brook,209,10874.6,2495.0,0.65,
east_brook,brook,210,10878.1,2497.8,0.66,
east_brook,brook,211,10881.6,2500.7,0.66,
east_brook,brook,212,10885.1,2503.6,0.66,
east_brook,brook,213,10888.4,2506.6,0.66,
east_brook,brook,214,10891.7,2509.7,0.66,
east_brook,brook,215,10894.8,2512.9,0.66,
east_brook,brook,216,10897.8,2516.1,0.66,
east_brook,brook,217,10900.8,2519.4,0.66,
east_brook,brook,218,10903.8,2522.7,0.66,
east_brook,brook,219,10906.9,2526.0,0.66,
east_brook,brook,220,10909.9,2529.4,0.66,
east_brook,brook,221,10913.0,2532.7,0.66,
east_brook,brook,222,10916.1,2536.1,0.66,
east_brook,brook,223,10919.1,2539.5,0.66,
east_brook,brook,224,10922.1,2542.9,0.66,
east_brook,brook,225,10925.1,2546.4,0.66,
east_brook,brook,226,10928.1,2549.8,0.66,
east_brook,brook,227,10931.0,2553.3,0.66,
east_brook,brook,228,10933.8,2556.8,0.67,
east_brook,brook,229,10936.5,2560.4,0.67,
east_brook,brook,230,10939.2,2564.0,0.67,
east_brook,brook,231,10941.7,2567.6,0.67,
east_brook,brook,232,10944.2,2571.3,0.67,
east_brook,brook,233,10946.5,2575.0,0.67,
east_brook,brook,234,10948.7,2578.7,0.67,
east_brook,brook,235,10950.7,2582.5,0.67,
east_brook,brook,236,10952.6,2586.3,0.67,
east_brook,brook,237,10954.3,2590.2,0.67,
east_brook,brook,238,10955.8,2594.2,0.67,
east_brook,brook,239,10957.1,2598.1,0.67,
east_brook,brook,240,10958.3,2602.2,0.67,
east_brook,brook,241,10959.2,2606.3,0.67,
east_brook,brook,242,10959.8,2610.5,0.67,
east_brook,brook,243,10960.2,2614.7,0.67,
east_brook,brook,244,10960.5,2619.0,0.67,
east_brook,brook,245,10960.5,2623.4,0.67,
east_brook,brook,246,10960.3,2627.8,0.67,
east_brook,brook,247,10960.0,2632.3,0.67,
east_brook,brook,248,10959.6,2636.8,0.68,
east_brook,brook,249,10959.0,2641.4,0.68,
east_brook,brook,250,10958.3,2646.0,0.68,
east_brook,brook,251,10957.6,2650.6,0.68,
east_brook,brook,252,10956.7,2655.3,0.68,
east_brook,brook,253,10955.8,2660.0,0.68,
east_brook,brook,254,10954.9,2664.7,0.68,
east_brook,brook,255,10953.9,2669.4,0.68,
east_brook,brook,256,10953.0,2674.1,0.68,
east_brook,brook,257,10952.0,2678.8,0.68,
east_brook,brook,258,10951.1,2683.5,0.68,
east_brook,brook,259,10950.2,2688.2,0.69,
east_brook,brook,260,10949.4,2692.8,0.69,
east_brook,brook,261,10948.7,2697.5,0.69,
east_brook,brook,262,10948.0,2702.1,0.69,
east_brook,brook,263,10947.5,2706.7,0.69,
east_brook,brook,264,10947.1,2711.3,0.69,
east_brook,brook,265,10946.8,2715.9,0.69,
east_brook,brook,266,10946.4,2720.5,0.69,
east_brook,brook,267,10945.9,2725.1,0.69,
east_brook,brook,268,10945.3,2729.7,0.69,
east_brook,brook,269,10944.8,2734.4,0.69,
east_brook,brook,270,10944.2,2739.0,0.70,
east_brook,brook,271,10943.6,2743.7,0.70,
east_brook,brook,272,10943.0,2748.4,0.70,
east_brook,brook,273,10942.4,2753.1,0.70,
east_brook,brook,274,10941.8,2757.7,0.70,
east_brook,brook,275,10941.3,2762.4,0.70,
east_brook,brook,276,10940.8,2767.1,0.70,
east_brook,brook,277,10940.4,2771.7,0.70,
east_brook,brook,278,10940.0,2776.3,0.70,
east_brook,brook,279,10939.8,2780.9,0.70,
east_brook,brook,280,10939.6,2785.5,0.70,
east_brook,brook,281,10939.6,2790.0,0.71,
east_brook,brook,282,10939.6,2794.5,0.71,
east_brook,brook,283,10939.9,2798.9,0.71,
east_brook,brook,284,10940.2,2803.4,0.71,
east_brook,brook,285,10940.7,2807.7,0.71,
east_brook,brook,286,10941.4,2812.0,0.71,
east_brook,brook,287,10942.3,2816.3,0.71,
east_brook,brook,288,10943.3,2820.5,0.71,
east_brook,brook,289,10944.6,2824.6,0.71,
east_brook,brook,290,10946.0,2828.7,0.71,
east_brook,brook,291,10947.6,2832.8,0.71,
east_brook,brook,292,10949.3,2836.8,0.71,
east_brook,brook,293,10951.2,2840.8,0.71,
east_brook,brook,294,10953.2,2844.8,0.71,
east_brook,brook,295,10955.4,2848.7,0.71,
east_brook,brook,296,10957.7,2852.6,0.71,
east_brook,brook,297,10960.0,2856.5,0.71,
east_brook,brook,298,10962.5,2860.3,0.71,
east_brook,brook,299,10965.1,2864.1,0.71,
east_brook,brook,300,10967.7,2867.9,0.71,
east_brook,brook,301,10970.5,2871.7,0.72,
east_brook,brook,302,10973.3,2875.4,0.72,
east_brook,brook,303,10976.1,2879.0,0.72,
east_brook,brook,304,10979.0,2882.7,0.72,
east_brook,brook,305,10982.0,2886.3,0.72,
east_brook,brook,306,10984.9,2889.9,0.72,
east_brook,brook,307,10987.9,2893.5,0.72,
east_brook,brook,308,10990.9,2897.0,0.72,
east_brook,brook,309,10993.9,2900.5,0.72,
east_brook,brook,310,10997.0,2904.0,0.72,
east_brook,brook,311,10999.9,2907.4,0.72,
east_brook,brook,312,11002.9,2910.8,0.72,
east_brook,brook,313,11005.9,2914.2,0.72,
east_brook,brook,314,11008.9,2917.6,0.72,
east_brook,brook,315,11012.0,2921.0,0.72,
east_brook,brook,316,11015.1,2924.4,0.72,
east_brook,brook,317,11018.2,2927.8,0.72,
east_brook,brook,318,11021.4,2931.1,0.72,
east_brook,brook,319,11024.6,2934.5,0.72,
east_brook,brook,320,11027.9,2937.8,0.73,
east_brook,brook,321,11031.2,2941.0,0.73,
east_brook,brook,322,11034.5,2944.3,0.73,
east_brook,brook,323,11037.9,2947.5,0.73,
east_brook,brook,324,11041.3,2950.7,0.73,
east_brook,brook,325,11044.8,2953.8,0.73,
east_brook,brook,326,11048.3,2956.8,0.73,
east_brook,brook,327,11051.8,2959.8,0.73,
east_brook,brook,328,11055.4,2962.8,0.73,
east_brook,brook,329,11059.0,2965.6,0.73,
east_brook,brook,330,11062.6,2968.4,0.73,
east_brook,brook,331,11066.3,2971.1,0.74,
east_brook,brook,332,11070.0,2973.8,0.74,
east_brook,brook,333,11073.8,2976.3,0.74,
east_brook,brook,334,11077.6,2978.8,0.74,
east_brook,brook,335,11081.4,2981.2,0.74,
east_brook,brook,336,11085.3,2983.4,0.74,
east_brook,brook,337,11089.2,2985.6,0.74,
east_brook,brook,338,11093.1,2987.7,0.74,
east_brook,brook,339,11097.1,2989.7,0.74,
east_brook,brook,340,11101.2,2991.7,0.74,
east_brook,brook,341,11105.3,2993.5,0.74,
east_brook,brook,342,11109.5,2995.3,0.75,
east_brook,brook,343,11113.7,2997.0,0.75,
east_brook,brook,344,11118.0,2998.7,0.75,
east_brook,brook,345,11122.3,3000.2,0.75,
east_brook,brook,346,11126.6,3001.7,0.75,
east_brook,brook,347,11131.0,3003.2,0.75,
east_brook,brook,348,11135.3,3004.6,0.75,
east_brook,brook,349,11139.7,3005.9,0.75,
east_brook,brook,350,11144.2,3007.2,0.75,
east_brook,brook,351,11148.6,3008.4,0.75,
east_brook,brook,352,11153.1,3009.6,0.75,
east_brook,brook,353,11157.5,3010.7,0.76,
east_brook,brook,354,11162.0,3011.7,0.76,
east_brook,brook,355,11166.5,3012.8,0.76,
east_brook,brook,356,11171.0,3013.7,0.76,
east_brook,brook,357,11175.4,3014.7,0.76,
east_brook,brook,358,11179.9,3015.6,0.76,
east_brook,brook,359,11184.4,3016.4,0.76,
east_brook,brook,360,11188.8,3017.3,0.76,
east_brook,brook,361,11193.3,3018.0,0.76,
east_brook,brook,362,11197.8,3018.7,0.76,
east_brook,brook,363,11202.3,3019.2,0.76,
east_brook,brook,364,11206.8,3019.7,0.76,
east_brook,brook,365,11211.3,3020.1,0.76,
east_brook,brook,366,11215.9,3020.4,0.76,
east_brook,brook,367,11220.5,3020.6,0.76,
east_brook,brook,368,11225.0,3020.8,0.76,
east_brook,brook,369,11229.6,3020.9,0.76,
east_brook,brook,370,11234.2,3021.0,0.76,
east_brook,brook,371,11238.8,3021.0,0.76,
east_brook,brook,372,11243.4,3021.0,0.76,
east_brook,brook,373,11248.1,3021.1,0.77,
east_brook,brook,374,11252.7,3021.1,0.77,
east_brook,brook,375,11257.3,3021.1,0.77,
east_brook,brook,376,11261.9,3021.1,0.77,
east_brook,brook,377,11266.5,3021.1,0.77,
east_brook,brook,378,11271.1,3021.1,0.77,
east_brook,brook,379,11275.8,3021.2,0.77,
east_brook,brook,380,11280.4,3021.3,0.77,
east_brook,brook,381,11284.9,3021.5,0.77,
east_brook,brook,382,11289.5,3021.7,0.77,
east_brook,brook,383,11294.1,3022.0,0.77,
east_brook,brook,384,11298.7,3022.3,0.77,
east_brook,brook,385,11303.2,3022.7,0.77,
east_brook,brook,386,11307.9,3023.0,0.77,
east_brook,brook,387,11312.6,3023.2,0.77,
east_brook,brook,388,11317.4,3023.3,0.77,
east_brook,brook,389,11322.3,3023.5,0.77,
east_brook,brook,390,11327.1,3023.5,0.77,
east_brook,brook,391,11332.0,3023.6,0.78,
east_brook,brook,392,11336.9,3023.7,0.78,
east_brook,brook,393,11341.8,3023.8,0.78,
east_brook,brook,394,11346.7,3023.9,0.78,
east_brook,brook,395,11351.5,3024.1,0.78,
east_brook,brook,396,11356.4,3024.3,0.78,
east_brook,brook,397,11361.1,3024.6,0.78,
east_brook,brook,398,11365.8,3025.0,0.78,
east_brook,brook,399,11370.5,3025.5,0.78,
east_brook,brook,400,11375.0,3026.0,0.78,
east_brook,brook,401,11379.5,3026.8,0.78,
east_brook,brook,402,11383.9,3027.6,0.79,
east_brook,brook,403,11388.1,3028.6,0.79,
east_brook,brook,404,11392.2,3029.8,0.79,
east_brook,brook,405,11396.2,3031.1,0.79,
east_brook,brook,406,11400.0,3032.7,0.79,
east_brook,brook,407,11403.7,3034.4,0.79,
east_brook,brook,408,11407.2,3036.4,0.79,
east_brook,brook,409,11410.5,3038.6,0.79,
east_brook,brook,410,11413.8,3040.9,0.79,
east_brook,brook,411,11417.0,3043.5,0.79,
east_brook,brook,412,11420.1,3046.3,0.79,
east_brook,brook,413,11423.1,3049.2,0.79,
east_brook,brook,414,11426.1,3052.2,0.79,
east_brook,brook,415,11428.9,3055.4,0.80,
east_brook,brook,416,11431.7,3058.8,0.80,
east_brook,brook,417,11434.3,3062.3,0.80,
east_brook,brook,418,11436.9,3065.9,0.80,
east_brook,brook,419,11439.3,3069.6,0.80,
east_brook,brook,420,11441.7,3073.3,0.80,
east_brook,brook,421,11444.0,3077.2,0.80,
east_brook,brook,422,11446.1,3081.2,0.80,
east_brook,brook,423,11448.2,3085.2,0.80,
east_brook,brook,424,11450.2,3089.2,0.80,
east_brook,brook,425,11452.0,3093.3,0.81,
east_brook,brook,426,11453.8,3097.4,0.81,
east_brook,brook,427,11455.4,3101.6,0.81,
east_brook,brook,428,11456.9,3105.8,0.81,
east_brook,brook,429,11458.3,3109.9,0.81,
east_brook,brook,430,11459.6,3114.1,0.81,
east_brook,brook,431,11460.8,3118.2,0.81,
east_brook,brook,432,11461.8,3122.3,0.81,
east_brook,brook,433,11462.7,3126.4,0.81,
east_brook,brook,434,11463.3,3130.6,0.81,
east_brook,brook,435,11463.7,3134.9,0.81,
east_brook,brook,436,11464.0,3139.2,0.81,
east_brook,brook,437,11464.0,3143.6,0.81,
east_brook,brook,438,11463.9,3148.1,0.81,
east_brook,brook,439,11463.6,3152.6,0.81,
east_brook,brook,440,11463.2,3157.1,0.81,
east_brook,brook,441,11462.7,3161.7,0.81,
east_brook,brook,442,11462.1,3166.4,0.81,
east_brook,brook,443,11461.4,3171.1,0.81,
east_brook,brook,444,11460.7,3175.7,0.81,
east_brook,brook,445,11460.0,3180.5,0.82,
east_brook,brook,446,11459.2,3185.2,0.82,
east_brook,brook,447,11458.5,3189.9,0.82,
east_brook,brook,448,11457.7,3194.7,0.82,
east_brook,brook,449,11457.0,3199.4,0.82,
east_brook,brook,450,11456.4,3204.1,0.82,
east_brook,brook,451,11455.9,3208.8,0.82,
east_brook,brook,452,11455.4,3213.5,0.82,
east_brook,brook,453,11455.1,3218.2,0.82,
east_brook,brook,454,11454.8,3222.8,0.82,
east_brook,brook,455,11454.8,3227.4,0.82,
east_brook,brook,456,11454.9,3232.0,0.82,
east_brook,brook,457,11455.1,3236.5,0.82,
east_brook,brook,458,11455.5,3241.1,0.82,
east_brook,brook,459,11455.9,3245.6,0.82,
east_brook,brook,460,11456.3,3250.1,0.82,
east_brook,brook,461,11456.8,3254.6,0.82,
east_brook,brook,462,11457.4,3259.1,0.82,
east_brook,brook,463,11458.1,3263.6,0.82,
east_brook,brook,464,11458.7,3268.1,0.83,
east_brook,brook,465,11459.5,3272.6,0.83,
east_brook,brook,466,11460.2,3277.1,0.83,
east_brook,brook,467,11461.0,3281.6,0.83,
east_brook,brook,468,11461.8,3286.1,0.83,
east_brook,brook,469,11462.7,3290.6,0.83,
east_brook,brook,470,11463.5,3295.1,0.83,
east_brook,brook,471,11464.4,3299.6,0.83,
east_brook,brook,472,11465.2,3304.1,0.83,
east_brook,brook,473,11466.1,3308.6,0.83,
east_brook,brook,474,11466.9,3313.1,0.83,
east_brook,brook,475,11467.8,3317.6,0.84,
east_brook,brook,476,11468.6,3322.1,0.84,
east_brook,brook,477,11469.4,3326.6,0.84,
east_brook,brook,478,11470.2,3331.1,0.84,
east_brook,brook,479,11470.9,3335.6,0.84,
east_brook,brook,480,11471.6,3340.1,0.84,
east_brook,brook,481,11472.3,3344.6,0.84,
east_brook,brook,482,11473.0,3349.1,0.84,
east_brook,brook,483,11473.7,3353.6,0.84,
east_brook,brook,484,11474.5,3358.1,0.84,
east_brook,brook,485,11475.2,3362.6,0.84,
east_brook,brook,486,11476.0,3367.1,0.85,
east_brook,brook,487,11476.8,3371.6,0.85,
east_brook,brook,488,11477.6,3376.1,0.85,
east_brook,brook,489,11478.3,3380.6,0.85,
east_brook,brook,490,11479.1,3385.1,0.85,
east_brook,brook,491,11479.9,3389.6,0.85,
east_brook,brook,492,11480.6,3394.1,0.85,
east_brook,brook,493,11481.4,3398.6,0.85,
east_brook,brook,494,11482.1,3403.1,0.85,
east_brook,brook,495,11482.8,3407.6,0.85,
east_brook,brook,496,11483.4,3412.1,0.85,
east_brook,brook,497,11484.1,3416.6,0.86,
east_brook,brook,498,11484.7,3421.1,0.86,
east_brook,brook,499,11485.2,3425.6,0.86,
east_brook,brook,500,11485.8,3430.2,0.86,
east_brook,brook,501,11486.2,3434.7,0.86,
east_brook,brook,502,11486.7,3439.2,0.86,
east_brook,brook,503,11487.0,3443.7,0.86,
east_brook,brook,504,11487.4,3448.3,0.86,
east_brook,brook,505,11487.6,3452.8,0.86,
east_brook,brook,506,11487.7,3457.4,0.86,
east_brook,brook,507,11487.6,3462.0,0.86,
east_brook,brook,508,11487.5,3466.6,0.86,
east_brook,brook,509,11487.3,3471.2,0.86,
east_brook,brook,510,11487.0,3475.8,0.86,
east_brook,brook,511,11486.7,3480.5,0.86,
east_brook,brook,512,11486.3,3485.1,0.86,
east_brook,brook,513,11485.9,3489.8,0.86,
east_brook,brook,514,11485.5,3494.4,0.86,
east_brook,brook,515,11485.0,3499.0,0.86,
east_brook,brook,516,11484.6,3503.7,0.87,
east_brook,brook,517,11484.2,3508.3,0.87,
east_brook,brook,518,11483.8,3512.9,0.87,
east_brook,brook,519,11483.5,3517.5,0.87,
east_brook,brook,520,11483.3,3522.1,0.87,
east_brook,brook,521,11483.1,3526.7,0.87,
east_brook,brook,522,11483.1,3531.3,0.87,
east_brook,brook,523,11483.1,3535.8,0.87,
east_brook,brook,524,11483.3,3540.3,0.87,
east_brook,brook,525,11483.6,3544.8,0.87,
east_brook,brook,526,11484.1,3549.2,0.87,
east_brook,brook,527,11484.7,3553.6,0.87,
east_brook,brook,528,11485.5,3558.0,0.87,
east_brook,brook,529,11486.5,3562.3,0.87,
east_brook,brook,530,11487.8,3566.6,0.87,
east_brook,brook,531,11489.2,3570.9,0.87,
east_brook,brook,532,11490.8,3575.1,0.87,
east_brook,brook,533,11492.6,3579.3,0.87,
east_brook,brook,534,11494.5,3583.5,0.87,
east_brook,brook,535,11496.6,3587.6,0.88,
east_brook,brook,536,11498.7,3591.7,0.88,
east_brook,brook,537,11500.9,3595.8,0.88,
east_brook,brook,538,11503.2,3599.9,0.88,
east_brook,brook,539,11505.5,3604.0,0.88,
east_brook,brook,540,11507.9,3608.1,0.88,
east_brook,brook,541,11510.2,3612.1,0.88,
east_brook,brook,542,11512.6,3616.2,0.88,
east_brook,brook,543,11514.9,3620.2,0.88,
east_brook,brook,544,11517.1,3624.3,0.88,
east_brook,brook,545,11519.3,3628.4,0.88,
east_brook,brook,546,11521.3,3632.5,0.89,
east_brook,brook,547,11523.3,3636.6,0.89,
east_brook,brook,548,11525.1,3640.7,0.89,
east_brook,brook,549,11526.8,3644.9,0.89,
east_brook,brook,550,11528.2,3649.1,0.89,
east_brook,brook,551,11529.5,3653.3,0.89,
east_brook,brook,552,11530.6,3657.5,0.89,
east_brook,brook,553,11531.5,3661.8,0.89,
east_brook,brook,554,11532.4,3666.1,0.89,
east_brook,brook,555,11533.2,3670.5,0.89,
east_brook,brook,556,11533.9,3674.9,0.89,
east_brook,brook,557,11534.6,3679.3,0.89,
east_brook,brook,558,11535.2,3683.7,0.89,
east_brook,brook,559,11535.8,3688.2,0.89,
east_brook,brook,560,11536.3,3692.7,0.89,
east_brook,brook,561,11536.7,3697.1,0.89,
east_brook,brook,562,11537.0,3701.6,0.89,
east_brook,brook,563,11537.2,3706.1,0.89,
east_brook,brook,564,11537.4,3710.6,0.90,
east_brook,brook,565,11537.4,3715.1,0.90,
east_brook,brook,566,11537.4,3719.5,0.90,
east_brook,brook,567,11537.3,3724.0,0.90,
east_brook,brook,568,11537.0,3728.4,0.90,
east_brook,brook,569,11536.7,3732.8,0.90,
east_brook,brook,570,11536.2,3737.2,0.90,
east_brook,brook,571,11535.7,3741.6,0.90,
east_brook,brook,572,11535.0,3745.9,0.90,
east_brook,brook,573,11534.2,3750.1,0.90,
east_brook,brook,574,11533.2,3754.4,0.90,
east_brook,brook,575,11532.2,3758.5,0.90,
east_brook,brook,576,11531.0,3762.7,0.90,
east_brook,brook,577,11529.6,3766.7,0.90,
east_brook,brook,578,11527.9,3770.7,0.90,
east_brook,brook,579,11525.9,3774.7,0.90,
east_brook,brook,580,11523.7,3778.6,0.90,
east_brook,brook,581,11521.3,3782.4,0.90,
east_brook,brook,582,11518.7,3786.3,0.90,
east_brook,brook,583,11515.9,3790.0,0.90,
east_brook,brook,584,11513.0,3793.8,0.91,
east_brook,brook,585,11510.0,3797.5,0.91,
east_brook,brook,586,11507.0,3801.2,0.91,
east_brook,brook,587,11503.8,3804.9,0.91,
east_brook,brook,588,11500.7,3808.6,0.91,
east_brook,brook,589,11497.5,3812.3,0.91,
east_brook,brook,590,11494.4,3816.0,0.91,
east_brook,brook,591,11491.3,3819.7,0.91,
east_brook,brook,592,11488.3,3823.4,0.91,
east_brook,brook,593,11485.4,3827.1,0.91,
east_brook,brook,594,11482.6,3830.9,0.91,
east_brook,brook,595,11480.0,3834.7,0.92,
east_brook,brook,596,11477.6,3838.5,0.92,
east_brook,brook,597,11475.3,3842.3,0.92,
east_brook,brook,598,11473.3,3846.2,0.92,
east_brook,brook,599,11471.6,3850.2,0.92,
east_brook,brook,600,11470.2,3854.2,0.92,
east_brook,brook,601,11468.9,3858.2,0.92,
east_brook,brook,602,11467.7,3862.4,0.92,
east_brook,brook,603,11466.6,3866.6,0.92,
east_brook,brook,604,11465.6,3870.8,0.92,
east_brook,brook,605,11464.6,3875.2,0.92,
east_brook,brook,606,11463.7,3879.5,0.93,
east_brook,brook,607,11463.0,3883.9,0.93,
east_brook,brook,608,11462.3,3888.3,0.93,
east_brook,brook,609,11461.7,3892.7,0.93,
east_brook,brook,610,11461.3,3897.2,0.93,
east_brook,brook,611,11460.9,3901.6,0.93,
east_brook,brook,612,11460.7,3906.1,0.93,
east_brook,brook,613,11460.6,3910.5,0.93,
east_brook,brook,614,11460.6,3914.9,0.93,
east_brook,brook,615,11460.8,3919.3,0.93,
east_brook,brook,616,11461.1,3923.6,0.93,
east_brook,brook,617,11461.5,3927.9,0.94,
east_brook,brook,618,11462.1,3932.1,0.94,
east_brook,brook,619,11462.8,3936.3,0.94,
east_brook,brook,620,11463.7,3940.4,0.94,
east_brook,brook,621,11464.7,3944.4,0.94,
east_brook,brook,622,11465.9,3948.4,0.94,
east_brook,brook,623,11467.3,3952.2,0.94,
east_brook,brook,624,11468.8,3956.0,0.94,
east_brook,brook,625,11470.6,3959.6,0.94,
east_brook,brook,626,11472.6,3963.2,0.94,
east_brook,brook,627,11474.9,3966.7,0.94,
east_brook,brook,628,11477.4,3970.1,0.94,
east_brook,brook,629,11480.1,3973.4,0.94,
east_brook,brook,630,11483.0,3976.7,0.94,
east_brook,brook,631,11486.1,3979.9,0.94,
east_brook,brook,632,11489.4,3983.1,0.94,
east_brook,brook,633,11492.7,3986.2,0.94,
east_brook,brook,634,11496.3,3989.3,0.94,
east_brook,brook,635,11499.9,3992.3,0.94,
east_brook,brook,636,11503.6,3995.4,0.94,
east_brook,brook,637,11507.3,3998.3,0.95,
east_brook,brook,638,11511.2,4001.3,0.95,
east_brook,brook,639,11515.0,4004.3,0.95,
east_brook,brook,640,11518.9,4007.3,0.95,
east_brook,brook,641,11522.7,4010.2,0.95,
east_brook,brook,642,11526.6,4013.2,0.95,
east_brook,brook,643,11530.4,4016.2,0.95,
east_brook,brook,644,11534.1,4019.2,0.95,
east_brook,brook,645,11537.8,4022.3,0.95,
east_brook,brook,646,11541.4,4025.4,0.95,
east_brook,brook,647,11544.9,4028.5,0.95,
east_brook,brook,648,11548.2,4031.6,0.95,
east_brook,brook,649,11551.5,4034.8,0.95,
east_brook,brook,650,11554.8,4038.0,0.95,
east_brook,brook,651,11558.2,4041.1,0.95,
east_brook,brook,652,11561.5,4044.3,0.95,
east_brook,brook,653,11564.8,4047.4,0.95,
east_brook,brook,654,11568.2,4050.6,0.95,
east_brook,brook,655,11571.5,4053.7,0.95,
east_brook,brook,656,11574.9,4056.8,0.96,
east_brook,brook,657,11578.2,4060.0,0.96,
east_brook,brook,658,11581.6,4063.1,0.96,
east_brook,brook,659,11584.9,4066.3,0.96,
east_brook,brook,660,11588.2,4069.4,0.96,
east_brook,brook,661,11591.5,4072.6,0.96,
east_brook,brook,662,11594.8,4075.8,0.96,
east_brook,brook,663,11598.1,4079.0,0.96,
east_brook,brook,664,11601.4,4082.2,0.96,
east_brook,brook,665,11604.6,4085.4,0.96,
east_brook,brook,666,11607.8,4088.7,0.96,
east_brook,brook,667,11611.0,4092.0,0.97,
east_brook,brook,668,11614.1,4095.3,0.97,
east_brook,brook,669,11617.2,4098.6,0.97,
east_brook,brook,670,11620.3,4102.0,0.97,
east_brook,brook,671,11623.3,4105.4,0.97,
east_brook,brook,672,11626.3,4108.9,0.97,
east_brook,brook,673,11629.3,4112.4,0.97,
east_brook,brook,674,11632.1,4115.9,0.97,
east_brook,brook,675,11635.0,4119.5,0.97,
east_brook,brook,676,11637.8,4123.0,0.97,
east_brook,brook,677,11640.6,4126.7,0.97,
east_brook,brook,678,11643.4,4130.3,0.98,
east_brook,brook,679,11646.1,4134.0,0.98,
east_brook,brook,680,11648.8,4137.7,0.98,
east_brook,brook,681,11651.4,4141.4,0.98,
east_brook,brook,682,11654.1,4145.2,0.98,
east_brook,brook,683,11656.7,4148.9,0.98,
east_brook,brook,684,11659.3,4152.7,0.98,
east_brook,brook,685,11661.9,4156.5,0.98,
east_brook,brook,686,11664.5,4160.3,0.98,
east_brook,brook,687,11667.1,4164.1,0.98,
east_brook,brook,688,11669.7,4167.9,0.98,
east_brook,brook,689,11672.3,4171.7,0.99,
east_brook,brook,690,11674.9,4175.5,0.99,
east_brook,brook,691,11677.4,4179.3,0.99,
east_brook,brook,692,11680.0,4183.1,0.99,
east_brook,brook,693,11682.6,4186.9,0.99,
east_brook,brook,694,11685.3,4190.6,0.99,
east_brook,brook,695,11687.9,4194.4,0.99,
east_brook,brook,696,11690.5,4198.1,0.99,
east_brook,brook,697,11693.2,4201.8,0.99,
east_brook,brook,698,11696.0,4205.6,0.99,
east_brook,brook,699,11698.9,4209.2,0.99,
east_brook,brook,700,11701.8,4212.9,0.99,
east_brook,brook,701,11704.8,4216.6,0.99,
east_brook,brook,702,11707.8,4220.2,0.99,
